Contig	TXAS01	TXAS02	TXAS06	TXAS09	TXAS10	TXAS11	TXAS12	TXAS14	TXAS15	TXAS18	TXAS20	TXAS21	TXAS24	TXAS25	TXAS29	TXAS30	TXAS31	TXAS33	TXAS35	TXAS39	TXAS42	TXAS44	TXAS46	TXAS47	TXAS48	TXAS50	TXAS51	TXAS52	TXAS53	TXHC02	TXHC03	TXHC04	TXHC05	TXHC06	TXHC08	TXHC10	TXHC12	TXHC13	TXHC15	TXHC16	TXHC17	TXHC18	TXHC19	TXHC20	TXHC21	TXHC22	TXHC23	TXHC24	TXHC25	TXHC26	TXHC27	TXHC28	TXHC29	TXHC30	TXHC31	TXHC32	TXHC33	TXHC35
vOUT771	2061	0	17	176	14	8269	2	1592	0	2764	568	852	496	5662	582	3000	26952	6388	2353	31	3	5975	38933	388	2979	3	514	0	8140	1288	2723	1924	10978	6113	1220	3382	1	1148	5	0	5	2854	415	13	5280	2	883	48750	4692	1	1119	22383	37	10	1662	4	305	1327
vOUT772	1	1337	1169	9612	1403	1393	32947	1037	14	5343	3306	3949	1155	8808	9230	15839	17612	2898	1394	7398	749	3011	27312	7853	6450	5	514	4	2311	7079	6	8735	28485	12547	2163	323	8933	4102	40070	16	1742	3077	9666	380	21954	16	9971	926	4875	39	1595	3051	1229	2466	2614	64	2201	575
vOUT773	47	940	680	6335	967	1217	23606	819	1107	4560	485	2941	738	5413	6223	9833	14904	2236	960	3939	940	2644	21388	5331	4472	1	59	197	1744	6001	71	6481	20100	9706	1618	316	5705	3134	16669	76	1564	2959	7670	297	12192	151	1102	686	3525	147	1129	1478	1145	1983	2024	67	1533	704
vOUT774	106	555	597	2207	817	1966	6840	614	148	5526	2424	4978	2693	2228	237	2478	17444	881	402	3533	1470	932	4174	704	1504	1210	270	2023	892	6126	19242	1867	12545	1223	1643	1793	872	3185	1183	986	928	2799	4836	533	1608	1695	819	484	1113	471	457	992	5142	1252	1650	726	1026	858
vOUT775	4797	1587	1294	85	1122	332	4309	683	0	531	6432	3546	35	32	384	1990	18322	4738	9397	3366	8708	273	2277	3957	103	0	900	5990	405	775	2316	83	3821	683	1096	630	98	174	31247	1391	767	650	5529	165	663	6465	1030	174	1136	21184	13	110	369	187	701	1818	4028	35
vOUT776	4530	1	19	290	486	13175	7	2330	0	5616	2260	72	1249	7796	1038	4253	23217	16468	3877	33	22	9055	91918	29	9246	2	773	1	21254	1787	4179	2726	31959	8635	1827	5595	0	1933	1	0	8	6171	70	27	5962	0	428	36183	5631	0	2033	33295	30	4	54	3	7	1599
vOUT777	14	0	291	758	0	6	12	1525	0	125	74	14	0	1009	2	0	18497	5547	8	5	0	1595	168	0	6494	0	1911	77293	195	4	49	3173	3241	136	13	3	91	41	0	0	255	4439	6883	640	2981	0	0	6516	3776	0	27	4178	13	0	4918	7	2099	763
vOUT778	8344	38582	27197	6141	14456	30772	29276	15345	106	2774	4	32976	8351	2487	1768	7979	20192	2738	4408	24844	6363	4176	2177	6400	4240	108	3323	5	1314	17194	12146	11980	55953	6982	27477	13361	20300	23784	8675	70203	18097	17297	17658	982	1725	9859	3768	3653	5793	14050	1709	1562	2315	4906	1332	764	23520	1929
vOUT779	1766	2161	391	14659	1670	18481	46	15937	2	17576	92413	11133	24468	21128	1112	1087	66771	152157	9153	4711	471	21245	36426	9221	52750	2739	10637	1187	33458	32568	23395	109643	40659	29016	34540	30006	921	39803	2238	22	275	39779	2071	4283	83815	68502	6793	13042	153163	746	2334	12720	17572	5506	3154	146	3742	4232
vOUT78	16735	23203	70100	590	28088	44257	15303	14538	14	8209	9304	32384	219	173	2758	2253	21088	32608	3610	22327	11383	7167	2008	13167	11773	8	1288	15007	2799	5995	19691	4676	19202	9388	28280	3697	3468	24841	1891	349	15594	3914	18527	1224	1900	24330	3170	2366	20218	5691	157	2237	661	2834	1783	3927	5943	7726
vOUT780	3504	308	936	2421	516	14	1404	3393	0	3432	11123	0	378	1215	0	0	11167	5416	3532	3721	0	3142	3494	0	1791	189	1	3935	7775	2950	4076	4078	7947	3883	3726	715	345	3996	12656	5	7	2061	1651	0	3035	4496	5655	1192	2671	0	4433	627	4923	4363	601	4945	12477	895
vOUT781	4178	4574	39	1965	3088	631	16	4992	0	18769	8469	5367	5027	9944	93	80	18108	17857	2898	381	666	3014	43606	8392	31708	438	1109	8444	10310	4343	8187	28446	23036	8397	1193	10791	148	20653	273	2	187	10315	1369	1249	11555	1206	26883	7904	33946	72	120	2885	2069	437	217	19	1356	2550
vOUT782	0	5	3	47	22	13	33	0	0	21	29	22	1	7	1	26	9536	7	16	28	2	88	47	80	13	11	2	15	1	30	107	587	155	21	26	111	7	37	5	0	0	21	29	0	109	1	0	3	14	0	4	13	12	5	1	0	0	12
vOUT783	1468	1509	105	7477	1118	7520	34	6412	0	10630	32552	3139	11309	8566	296	264	46084	63243	3853	3012	580	8054	20999	4163	44912	1310	5937	1758	11026	12648	7304	47414	17932	13127	12373	13268	364	18094	276	1	79	15099	994	1587	32117	28938	7291	6323	61013	283	1176	20849	5932	1154	868	15	5331	2752
vOUT784	3210	6	3	650	12	12506	6	1930	0	3150	1263	222	1856	7763	974	4722	18191	16145	5255	67	16	10247	85780	108	8389	16	1099	1	20253	2059	3994	2584	22867	8340	3132	4749	14	1800	18	0	5	5876	316	3	7220	0	8856	56655	6512	1	1953	35248	39	99	405	16	406	1593
vOUT785	3830	17314	0	2524	3147	838	9644	701	777	2137	36134	61613	2622	723	1557	0	11698	9723	497	10701	8519	1389	4267	11568	9424	0	6372	25298	18339	3901	8323	5118	16421	8555	7952	2651	24461	9647	45974	2	4459	5076	15166	29984	18035	98092	0	1908	2288	1542	755	33422	28401	17465	0	21594	85030	1065
vOUT786	97	180	210	633	53	369	50	418	44	97	807	364	37	796	137	630	10079	198	537	634	31	153	603	335	3753	226	302	431	296	120	182	1420	2929	350	92	610	95	336	405	167	59	268	1133	524	619	1087	2208	8069	1771	165	18	384	230	246	345	308	64	182
vOUT787	3078	8181	11273	7481	16804	14222	461	3292	0	36098	40137	80506	37864	7532	25277	25363	36488	19429	2861	37904	4934	4560	10415	81336	15805	516	2346	38	73350	19676	84878	25423	93782	11615	16432	8387	26066	20831	63358	439	1658	7138	3125	5398	36324	505	170	12640	18306	1980	124	17627	19187	141853	36660	4976	8556	7253
vOUT788	247	397	901	175	234	279	987	290	2	1173	23528	2035	227	520	782	4031	4829	1159	1078	425	3511	1912	601	2158	4735	230	2989	5466	2897	242	288	699	678	1337	183	170	31	333	7669	3953	2902	4270	1515	588	490	321	763	678	457	448	28	1067	103	3913	977	394	1857	1003
vOUT789	558	6177	418	2728	1849	1724	4248	1073	705	4964	23139	9854	28319	2846	2039	19868	7936	3896	4288	6601	762	4408	19193	5143	6026	324	5126	8148	5714	10613	3687	4665	16170	5704	1508	2681	2606	3737	2760	1657	8561	14402	8470	10680	10025	2845	24631	9991	9903	14768	4965	9593	40930	6405	14598	2291	12560	1639
vOUT79	17	107	14148	437	4758	1208	4564	3775	5	9168	84348	91127	3201	4557	754	620	13669	9008	3406	6210	1298	4870	8074	145	2059	15	1199	1217	7811	3264	77	1243	10994	6559	76	1735	3690	1422	158	127	79	311	30466	10084	7541	1179	119	3547	3375	3235	463	2291	13760	3314	9823	123	6172	4506
vOUT790	216	1146	969	540	985	1161	42	287	0	2696	2962	3204	2893	662	1891	2536	23002	1961	255	6751	389	527	921	6955	1708	16	222	0	5637	1445	7012	1683	2191	1153	1606	763	1254	1659	5199	58	417	649	823	380	3974	4	3	893	1850	127	9	1945	1889	13841	858	628	762	818
vOUT791	164	3	0	7	7319	1	3	0	0	3127	465	0	238	264	1117	6023	30511	6	11	16230	189	1453	1	1	100	495	181	542	10	224	10077	2899	721	3850	130	58	17	1851	1537	0	41	209	1760	159	5564	67	723	4077	5633	2606	6	7	26	12	2	0	2766	258
vOUT792	2430	156	487	9	3	28	77	5015	0	3367	0	4552	1628	6	69	0	26992	0	0	0	1	0	0	0	19464	139	1	113	179	276	46	131	4602	1274	265	717	295	940	241	773	0	69	0	4685	0	105	24595	852	0	0	3	233	855	0	242	0	164	0
vOUT793	713	40	118	303	74	0	180	1776	0	449	1383	0	43	191	0	0	4750	859	493	555	0	524	446	0	234	17	0	649	805	373	499	473	887	462	535	95	68	578	1324	4	0	331	207	0	390	585	930	165	322	0	560	105	936	508	69	631	846	135
vOUT794	0	0	0	31	512	389	1	4	860	89	400	964	6508	82	0	0	28610	331	270	0	1	38	656	0	14722	0	0	690	0	0	0	713	6	18	0	9	37	7	0	0	0	179	20	38	35070	0	817	100	0	0	13	8	123	0	0	0	0	120
vOUT795	12150	10696	10775	2615	19893	54	1218	4983	0	7241	221	11401	0	3013	895	0	16986	253	3835	324	0	19347	8	0	4790	0	1552	0	115	6993	64428	12996	232	1807	29397	54422	452	25482	9601	0	8	1727	1596	0	782	0	1248	2973	674	2	168	10199	151	25	263	7	900	25390
vOUT796	48	14	0	163	3	1	19	1500	0	93	931	1	0	13	0	0	4526	1033	56	1	0	57	170	0	37	29	1	60	89	0	407	44	140	52	30	15	7	281	554	2	1	11	10	0	14	99	38	5	67	0	35	1	154	64	0	41	296	9
vOUT797	1399	2502	16	977	1080	422	15	1013	0	1803	7466	16864	9172	8218	21	7	22968	13551	2994	6590	105	2075	22331	298	5168	19	5192	2434	2146	5462	22544	1543	2358	2389	347	1649	404	11700	421	20	10	17700	582	195	28180	109	8886	3550	7901	8	26	3613	246	1524	238	0	1982	1750
vOUT798	1291	64	97	249	161	0	352	1696	1	432	970	0	77	383	0	0	5384	1115	759	429	0	559	473	0	101	71	0	488	302	554	1368	341	295	770	638	202	50	709	916	13	0	550	361	0	465	683	1956	115	104	0	1195	152	3320	724	81	454	1588	87
vOUT799	0	0	0	12	53	24	530	14	0	61	4280	406	387	156	162	1073	1956	28	85	1106	1	5	6951	451	59	0	501	0	6	30	75	67	1658	748	233	30	185	190	77	0	3	1277	23	5	67	0	74	93	28	2294	26	153	3	62	170	0	375	97
vOUT8	77636	31101	85534	3141	16981	3111	18848	29249	59	3348	159	19258	45	4008	357	28954	24928	36225	3038	22530	92289	10109	823	62116	2270	2	11222	335	58	8234	962	11151	1206	7497	35267	22584	21995	5201	28509	76	1194	36774	1585	3584	693	732	5795	44490	518	483	13	4606	20977	14631	13934	6215	9431	9703
vOUT80	2623	99	29963	635	4016	2165	8652	6393	56	6436	8102	219	254	3847	1816	2556	3371	12300	25070	6008	13429	3485	17315	7169	8526	411	3748	7598	3161	892	2470	1112	9497	10112	9405	7521	375	818	16611	638	404	780	766	1229	2273	5677	5901	3137	3206	105	444	1643	2010	1582	3067	7962	13461	30546
vOUT800	317	1	0	241	28	168	0	74	0	6	1772	0	2	36	916	0	20031	200	438	36	0	0	0	0	1	0	0	0	97	4	28	5	0	152	2	551	0	68	0	0	0	0	1921	312	4951	5658	3064	422	0	0	5	0	0	154	0	0	5013	0
vOUT801	181	1730	4317	170	16855	232	1683	1333	0	1439	2572	1814	30	11	342	1311	38012	483	519	361	1260	613	87	1873	1921	18	108	473	26	139	13964	142	530	635	11948	1158	899	12201	328	805	384	248	2271	387	349	283	675	94	758	484	23	137	159	311	1445	156	1988	1224
vOUT802	2	0	0	0	0	10	0	0	0	16	0	0	1	25	1	0	7420	2	5	0	0	14	22	0	10	0	0	0	1	0	5	2	0	4	2	6	0	2	0	0	0	4	0	0	934	0	4	20	1	0	0	22	0	0	0	0	0	21
vOUT803	21187	32038	29369	9271	43322	7867	49222	9617	318	6623	19937	26938	933	1991	12095	13808	145433	19753	883	10150	6469	5785	5886	33251	5497	116	355	2374	5063	1689	75389	6617	34671	13448	75717	8256	110412	12274	2537	0	18536	7617	9734	11207	903	14403	2458	3720	12473	36839	1692	3935	11208	13007	8012	6806	16637	3179
vOUT804	718	750	136	2184	934	1113	33	1894	0	4780	3770	1318	12634	2981	602	309	15536	2887	1449	4472	314	2558	6136	4830	18131	186	524	613	5486	3571	4948	5534	9648	3656	1193	2711	613	7785	424	11	13	2746	501	532	5828	1908	3030	1764	8300	80	147	5086	2898	3263	538	38	2809	731
vOUT805	4363	0	0	14	0	797	5	999	337	142	0	0	1	4	0	0	88142	0	0	0	1	2133	21	0	1	0	608	0	0	10	0	67	3	9	106	282	1	113	5804	0	0	47	97	0	11	0	18	324	0	0	2	30	0	46639	4	0	83	66
vOUT806	0	0	10	0	2075	0	2	25	5	8	0	0	9	7	0	0	2941	0	2	10	0	39	0	0	38	0	0	0	0	12	312	0	34	5	115	116	0	98	26	0	5	9	120	8	2	0	3	0	7	0	1	0	5	0	3	10	9	0
vOUT807	11	0	99	29	0	0	0	0	148	2	242	2	1	7	58	18	3332	0	29	93	14	1	28	192	125	330	36	12	17	0	224	25	18	202	35	83	9	2	204	818	15	54	48	405	9	257	74	20	14	320	0	7	11	880	15	453	6	6
vOUT808	431	175	84	23	10	49	869	44	6	64	521	973	10	47	130	558	1522	108	123	138	1200	48	95	40	295	406	145	278	83	40	65	130	340	136	84	44	163	50	594	1343	300	279	415	95	63	806	173	107	368	1171	12	36	598	157	269	1160	352	14
vOUT809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	19	0	72	0	0	0	0	0	0	0	0	0	0	0	1367	0	0	0	0	0	0	0	0	0	0	0	0	19	0	3	0	0	8	0	0	0	0	0	0
vOUT81	8277	632	14163	13277	1898	4938	21449	431	0	247	0	7957	0	5807	868	0	1781	10925	0	5078	6658	2450	5008	5825	2314	27	2493	88	738	4780	3657	5206	4297	1021	5184	866	1245	1465	12999	0	7732	400	7020	881	7034	4318	2763	58	32334	0	370	236	2106	10236	39	632	7541	175
vOUT810	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	300	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	0	3	40	0	0	2	0	0	0	0	0	0
vOUT812	46168	4092	19179	82753	17881	12374	102375	2906	1	1125	61	61177	4	32169	4707	0	13686	152177	0	33995	13973	16028	17464	18583	12043	5158	89	548	1945	30251	17886	35695	23030	6295	23163	2761	6709	12926	77177	1	30768	3687	21980	23264	28824	29772	18923	219	184871	0	3181	1138	13743	53747	11	2855	53637	344
vOUT813	4220	8398	4103	24518	6817	14299	7964	17974	1397	43236	165896	46777	50151	34163	10748	41121	68883	316987	25245	45541	14925	38913	122807	42580	79792	9097	25514	39337	39501	45022	52282	136109	102479	60618	54796	39505	10462	64655	42109	12907	38656	64647	21682	20762	150013	33846	51682	56058	187523	18081	5788	47892	55944	37009	32407	12560	33202	12287
vOUT814	104	791	104	131403	301	81	435	153	1314	27296	1913	2136	718	754	743	1212	391	107181	246240	16007	1453	3632	2521	717	1665	155	548	2371	534	10198	2815	127439	1504	1098	200	2789	688	41119	330	27	1177	149247	3197	1018	109419	364	13049	51195	4600	1877	971	17533	1148	1685	3084	557	609	696
vOUT815	2905	0	2	1265	3	75	7	4	0	5127	3	0	230	2062	13	9	43	75336	105	0	1	5861	979	144	315	2	2091	0	28081	90	7283	345	5	1924	95	12	0	5107	1	0	0	235	10	39	3705	0	8671	128	145	0	7	224	2	0	122	0	1	5563
vOUT816	2	33	21	123	27	18	8	20	2	54009	951	11	94397	52017	22970	32	1532	748829	488981	206	34	251	68	64	787	4	65378	114	678476	54103	14239	1008	105	181942	170	12243	84	44	28	4	18	109	45	91	13597	21	6	31086	685	151	82	217	362	35	5371	7	207	43526
vOUT817	951	1	1361	0	0	1	3	0	1	12	34407	8822	0	4088	2015	0	1	311675	1	27	8	12294	0	2	29005	4	1756	34686	5	5	973	1530	3965	6984	1	1147	1834	3831	20062	3	4589	2090	1016	6419	2	0	32964	25	176	0	5	42	2	2983	0	1	11946	36
vOUT818	399	475	410	1280	356	460	1238	453	329	95291	7262	1896	274338	136762	58178	1761	3454	766283	1519970	3439	1030	2524	6054	2158	4912	595	112904	3017	575827	177454	67585	3179	3442	281099	887	41241	770	2309	3357	1357	2948	2647	2075	1403	28364	1288	3194	48172	3004	2460	262	2753	2923	3339	10382	1844	2576	128687
vOUT819	6	10235	1506	2412	2	10366	5	1341	4	6342	10462	7759	10	16	1915	8	28	30088	194	37962	6	1007	45862	10427	24163	9	3228	9894	11387	4434	1208	18340	11912	4975	14196	10120	7533	24736	13230	16	4791	9279	24990	514	9958	16	50088	7071	6100	992	7	4272	631	1250	3051	9	54662	2916
vOUT82	0	2	4887	568	0	0	0	614	1	119	105	0	0	526	37	0	676	1276	6	0	0	12761	53	0	3843	0	1091	24508	352	0	4	39	3	304	1	15	36	1	2	1	144	1880	87	25	3145	0	0	102	231	0	18	215	0	1	3408	3	12885	271
vOUT820	48031	124770	69447	14709	121763	17749	18	76565	2	12889	446	40712	1699	3042	3905	0	164	67306	883	1	1	32440	3254	16944	35204	2	3080	214	22791	12724	2	923	139	68153	123814	66411	585	21799	31652	0	9868	28507	42606	0	272	0	21040	27900	280	0	1640	42965	3488	33570	3467	390	31458	19783
vOUT821	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	80	0	50455	0	0	721	5756	0	0	0	58	0	2838	0	0	0	0	0	0	0	558	0	43	0	14	6311	546	1	3454	0	2	15	0	0	0	5	1642	11	9	6024	5	42613	0
vOUT822	12351	9798	1931	12	7678	9608	1827	7629	2	6915	281213	4633	3	108	0	0	18665	119288	90	0	115778	0	1076	12	11781	43077	2671	8338	9327	454	9862	2592	91707	13042	8327	1635	53	21807	111440	13	0	20313	2	7733	0	14118	16911	14127	0	6	0	1	15853	43831	454	5	1	0
vOUT823	125	0	2742	250	87	3438	5	1	0	464	185	2270	61	418	91	16	11	13641	24	75	329	1943	164	276	8962	0	463	7	861	2205	6143	413	66	4882	11073	8118	20	3351	2551	238	32	688	3421	0	118	134	1785	1385	0	0	182	2083	1	0	684	34	3177	732
vOUT824	96865	88713	136498	15356	151390	28158	125	112480	9	20473	2309	64989	5	5550	6488	157	474	144639	845	86	58	48474	8790	74	53336	0	4711	839	25335	16103	4595	4333	2135	107338	156877	144372	988	63925	51562	24	207	32376	66861	42	188	2	36247	36868	362	4	2240	74112	5622	51301	4971	714	47426	26531
vOUT825	19224	42708	11361	8129	14351	4472	35499	50574	103	11540	13550	37942	13969	4181	2513	5350	15372	58637	21463	2718	24591	7673	11052	11933	9823	69	872	1073	538	814	27329	2074	16127	11010	63172	20683	19136	17951	5078	1	26510	11315	14455	2964	840	8154	5208	9096	6738	12584	1610	5024	7790	6604	4367	5604	17153	3354
vOUT826	0	0	0	200	149	307	0	280	0	1476	1316	0	0	899	0	3	0	82725	2271	29450	963	13010	0	9345	9962	0	184	251	3242	2238	17435	30583	3080	4340	758	578	8	1704	9557	0	30	227	4	0	0	0	0	0	2	0	5	5736	0	0	0	0	0	65776
vOUT827	16684	570	85	0	508	902	38	247	0	27	362	6833	150	15	0	0	2396	76145	0	0	12206	0	1328	2	1810	63364	2	37	1258	12	998	2	3202	345	675	2116	0	2708	227	111	0	538	0	184	0	0	98	925	0	0	2	122	47	47	4	0	0	0
vOUT828	0	1	0	1946	452	801	0	351	0	1195	641	2443	517	1309	353	0	931	85660	3742	1777	6	56820	412	6941	4847	0	937	0	1171	6220	17136	3848	3623	4173	113	5497	2	264	783	0	22	13	10	0	1108	1	29	903	1727	1	25	321	451	251	0	0	1689	5118
vOUT829	7730	27856	21515	893	65556	1315	7080	26388	19	4039	4933	16486	3135	150	1186	3419	19921	48060	3466	9102	49479	2746	470	26253	8047	16	6276	14783	4282	1883	52723	40451	36687	6239	30462	5965	4214	30874	20094	2695	58144	1210	41015	1877	1749	72793	1028	3504	3045	26572	88	1738	1573	16257	2224	4953	8013	4252
vOUT83	86327	94653	326412	33200	111734	42619	144730	72853	1079	25921	69290	94998	13168	16634	35277	38121	140714	55125	17713	38943	56783	19916	13418	87974	28928	311	1608	8191	18051	18631	299029	33177	122165	48240	415103	26711	360009	59604	9086	283	76367	35618	38593	19035	12422	47437	12655	13839	42065	77256	23377	15008	24280	40263	29669	36500	55518	13857
vOUT830	1551	0	2	137	5	7034	1	1111	0	1461	282	16	179	3454	641	1862	1807	47796	1427	16	1	3829	18757	162	2064	4	374	0	6029	1024	1794	1182	4585	5259	755	2593	0	618	0	0	1	2691	37	6	3013	0	70	14347	3034	0	1027	18302	0	0	45	4	13	667
vOUT831	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	18859	0	0	2	146	0	0	0	0	0	15	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	1	0	0	91	0	127	0	0	0	0	0	0	0	5
vOUT832	0	0	0	9	0	4	0	0	0	525	14390	2	0	5	0	2	0	22218	360	24281	1	5447	3	28564	27780	0	0	0	48677	0	1670	3400	3197	17200	50	3996	0	380	0	0	3	504	0	1	1	0	9294	27947	0	0	0	6378	12	2	0	6	0	0
vOUT833	0	8	0	527	517	3486	6	857	0	16590	7710	4	1	4098	0	4	4	84097	12933	188276	3613	43408	0	33888	59991	0	556	1160	20581	19950	56121	114802	26547	13141	4193	2668	26	6050	90661	0	129	754	0	6	128	0	1478	16	21	0	11	20529	4	12	29	0	0	555629
vOUT834	1258	2914	221	955	1393	888	4040	2269	92	3020	11660	8874	3912	2850	4779	40678	14209	51690	1392	7190	3303	3680	39344	13081	20761	1312	1719	22665	20952	2671	8351	3744	10249	19160	3481	1321	4713	2438	32509	6102	6751	6829	3529	5424	12815	2303	11039	4793	3356	3054	250	14418	3424	10795	5953	3951	4521	1275
vOUT835	0	0	0	6	1	0	0	1	0	302	8207	1	4	4	0	14	0	17722	212	10569	10	3092	1	13823	12520	0	6	7	25382	0	852	1574	1792	8849	16	1600	0	198	2	6	7	287	1	5	25	4	2719	19786	12	22	0	3694	1	1	1	6	3	3
vOUT836	0	0	182	323	1	0	0	706	0	28	0	0	0	439	0	0	2078	20926	0	0	0	996	0	0	3888	0	846	19645	1	0	0	1	1	0	0	0	36	0	0	1	99	2093	0	0	3225	0	0	0	0	0	0	144	0	0	2807	0	855	570
vOUT837	1	141	89	3847	118	70	299	30	0	295	1874	264	306	335	26	424	120	38744	189	444	2919	246	488	358	27149	3	1913	1195	286	126	220	146	507	229	57	141	89	584	182	307	1054	637	502	184	403	285	87	927	952	268	26	327	265	788	454	96	608	82
vOUT838	522	443	91	21147	2460	26679	27492	1957	8777	101353	175104	20728	5521	24029	2679	6323	1954	35225	26254	35023	455	43793	97164	49373	76745	675	30533	23340	69550	10413	86653	99925	116089	55273	2841	3295	3321	50561	11901	590	97989	41002	5312	12932	262862	19223	181561	39667	9882	11472	1393	58165	93871	23268	95470	53	73240	10687
vOUT839	826	1	429	7	0	0	3	1	10	68	1637	633	42	179	48	1	2	55547	0	16	1	1093	0	0	45060	2	8952	25626	0	2	54	321	1539	627	1	31	418	859	9253	0	1337	880	1732	176	41	0	20889	4665	1	0	0	24	0	917	44	0	1943	29
vOUT84	0	25	105149	13	0	1	9	0	12	8889	8	0	3618	12	3547	8	11900	62	153923	17	1	95	0	0	1	1	188	8187	1134	2	6	73	4	1	3731	224	1824	0	6	3	3099	35	0	1824	562	0	0	32	1	87	1	992	67616	0	1	2	0	11
vOUT840	0	0	0	4	14	4	0	1753	0	1	2173	0	3657	2	105	0	0	39851	7	416	1	9	11	4	4	0	10	451	1892	18	50	39	0	4	45	1153	0	8	1	0	2	0	3	181	243	0	0	25	98	0	0	14	0	0	0	0	0	101
vOUT841	19543	22324	4458	4234	13371	376	2315	28834	54	10073	1649	12963	13938	4848	2158	1103	15106	59873	21669	4900	18896	9195	7913	2350	9655	121	1050	202	245	874	1865	5759	18799	10724	20351	21286	20571	13646	5913	8	22204	8028	9453	1006	525	1565	5150	10635	5381	2360	655	5202	1458	6705	3426	978	6983	3368
vOUT842	445	1	7	4216	72	4	7	13	95	1739	577	12	1572	1700	28	19	3076	29221	233	7483	16	49	53	175	283	14	4	808	1033	293	513	273	129	5811	93	55	0	629	171	1	376	46	31	36	944	7	105	159	582	90	45	633	90	1009	8	0	2536	1010
vOUT843	46099	46484	14550	2580	92928	13747	7930	48975	169	30240	2472	40686	16458	951	5100	5325	70844	139145	5463	78448	26030	191704	2523	19961	14349	42	8534	17306	39757	18496	137677	115769	247	118168	133605	186184	43392	133539	162750	17267	22835	11521	56328	717	4369	32370	23214	15328	13199	12413	309	142781	900	85275	56956	2602	14631	4521
vOUT844	252	0	0	76344	3387	13	4	4009	1385	0	1	0	7150	8069	3841	1	31753	16722	1498	4	598	2353	0	0	8178	448	3668	839	4	13624	76035	16261	36	3460	260	4185	12060	53699	41543	0	85	1402	6164	5335	5385	0	17130	8494	1350	2602	1971	13165	106	11249	0	0	0	7385
vOUT845	327	271	55	1650	270	2208	14	1395	2	1959	9681	1327	3948	2205	139	141	6244	73740	875	815	104	2216	7379	1910	5550	521	1068	120	5406	3083	3864	10073	6000	3742	4285	4835	130	4583	313	2	43	3796	390	469	7420	7364	718	1403	24450	55	224	1534	1665	704	632	15	871	585
vOUT846	0	2	0	0	0	1	0	0	39	640	0	0	0	1120	0	0	0	315544	0	0	0	582	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	81503	0	0	0	0	2359	0	0	0	0	0	0	2	0	0	0
vOUT847	147485	344908	86607	43039	142700	23647	225	89928	4	15080	733	54999	1816	7448	8114	338	289	96688	3051	10	151	40906	9292	33530	68260	1	6378	124	68614	30859	1701	2153	341	71532	191675	90309	1181	51751	39455	298	2076	28383	105879	523	571	94	25538	54637	602	24	3115	46414	4168	45314	6907	630	55601	21571
vOUT848	825	210	290	1542	0	0	8	0	0	5449	13	1309	0	3785	0	1	2206	9319	214	0	1	1685	0	0	25875	1	3007	0	30646	2941	1	16915	23513	1479	715	285	334	4463	0	0	10042	18555	54	1	7091	0	3	3364	569	27466	175	27518	680	3195	2860	0	793	587
vOUT849	277	457	295	4124	1156	3738	9	3429	0	5173	22018	3040	7628	4190	760	634	13313	114867	3659	3365	238	4863	5690	3318	9703	495	2791	29	7947	7342	5675	23795	11303	9886	9601	6896	930	9747	1990	27	96	10077	836	943	25917	14018	4539	3219	34402	250	563	3263	4573	4550	4411	186	839	1146
vOUT85	33418	46990	31250	4030	75658	21882	6949	56797	119	38056	12	56501	26280	1588	6179	5085	113183	124402	7695	132221	32423	272506	4259	33200	19623	63	9990	31826	62641	23206	207562	153983	458	202907	228854	248035	88714	215488	210473	31018	32766	14520	70383	1042	7776	32613	37429	24613	23618	19856	449	204129	529	166275	107746	3394	24435	3892
vOUT850	458	212	341	305	578	844	241	476	26	1112	11778	877	1024	1184	259	469	2819	31264	4238	2160	1092	3738	2371	748	2700	17	2621	1287	6996	6360	1415	4061	1851	9140	694	13122	359	2211	14786	229	1355	1821	4768	394	7180	671	1610	2948	3772	280	52	1593	3363	2196	414	3150	1188	12800
vOUT851	0	0	220	3	16133	51604	6	1	0	4292	0	0	0	0	0	0	0	78303	0	2265	0	0	0	0	0	0	0	0	683	18626	0	0	3	35	0	0	5	0	9598	0	0	0	405	0	0	0	11620	0	71	0	0	0	574	0	0	0	0	84
vOUT852	7218	1392	4575	3807	12025	272	4881	2434	246	2188	11006	865	44	2229	5445	17851	51822	64112	81	1442	639	5471	1822	47069	1631	45	49	189	5510	1044	14594	365	44803	13629	4585	10122	65873	1169	3194	0	816	291	2710	1030	11	7628	860	3474	269	5720	117	278	309	3936	788	198	3318	564
